Doc ID	Doc Type	Score	Len Chars	Len Words	Len Sents	Sents Len Chars	Sents Len Words
19038	7	15	1143	18	254	62.6111111111	14.1111111111
19039	7	18	919	11	226	82.6363636364	20.5454545455
19041	7	16	876	4	209	218.25	52.25
19042	7	10	362	2	81	180.5	40.5
19044	7	7	1210	3	251	402.666666667	83.6666666667
19046	7	15	1049	14	257	74.0714285714	18.3571428571
19047	7	13	411	7	93	58.0	13.2857142857
19048	7	9	416	6	94	68.6666666667	15.6666666667
19049	7	22	1512	17	340	88.0588235294	20.0
19050	7	19	1236	18	327	67.7222222222	18.1666666667
19051	7	19	1244	28	309	43.6071428571	11.0357142857
19052	7	24	1636	22	394	73.4545454545	17.9090909091
19054	7	21	871	11	210	78.2727272727	19.0909090909
19055	7	16	589	7	136	83.2857142857	19.4285714286
19056	7	16	391	6	93	64.3333333333	15.5
19057	7	15	808	7	201	114.714285714	28.7142857143
19058	7	16	557	10	135	54.9	13.5
19059	7	21	1059	20	244	52.15	12.2
19060	7	20	602	10	142	59.3	14.2
19061	7	15	1073	14	236	75.7857142857	16.8571428571
19062	7	15	727	5	155	144.6	31.0
19063	7	20	444	8	129	54.625	16.125
19064	7	7	176	1	36	176.0	36.0
19065	7	17	637	12	145	52.25	12.0833333333
19068	7	24	2139	39	528	53.8974358974	13.5384615385
19069	7	18	744	17	192	42.8823529412	11.2941176471
19070	7	8	143	6	37	23.3333333333	6.16666666667
19071	7	16	393	4	95	97.75	23.75
19072	7	22	1469	29	362	49.724137931	12.4827586207
19073	7	18	606	11	150	54.3636363636	13.6363636364
19076	7	17	828	12	184	68.0833333333	15.3333333333
19077	7	18	358	6	80	58.8333333333	13.3333333333
19078	7	17	594	6	142	98.3333333333	23.6666666667
19079	7	17	910	11	217	81.9090909091	19.7272727273
19080	7	10	1259	13	293	96.0	22.5384615385
19081	7	9	838	13	192	63.6153846154	14.7692307692
19082	7	12	491	11	124	43.8181818182	11.2727272727
19083	7	20	1154	27	293	41.8148148148	10.8518518519
19084	7	15	494	4	124	123.0	31.0
19085	7	10	468	7	132	66.1428571429	18.8571428571
19086	7	24	1089	22	284	48.6363636364	12.9090909091
19087	7	19	699	12	163	57.4166666667	13.5833333333
19089	7	12	751	8	150	93.125	18.75
19090	7	17	892	10	207	88.4	20.7
19091	7	13	529	14	122	36.9285714286	8.71428571429
19092	7	15	440	8	100	54.125	12.5
19093	7	12	655	3	159	217.666666667	53.0
19094	7	17	670	14	153	47.0	10.9285714286
19095	7	15	461	7	112	65.1428571429	16.0
19096	7	20	631	15	142	41.2	9.46666666667
19097	7	8	520	2	118	259.5	59.0
19098	7	20	1044	8	239	129.75	29.875
19099	7	20	1089	12	240	89.8333333333	20.0
19100	7	21	1129	17	253	65.5294117647	14.8823529412
19101	7	11	231	7	64	32.2857142857	9.14285714286
19102	7	17	581	12	142	47.5	11.8333333333
19103	7	21	925	12	233	76.1666666667	19.4166666667
19104	7	21	1056	15	221	69.4	14.7333333333
19105	7	17	747	11	179	67.0909090909	16.2727272727
19106	7	24	1515	23	370	64.9565217391	16.0869565217
19107	7	12	430	8	98	52.875	12.25
19108	7	17	510	12	123	41.6666666667	10.25
19109	7	19	809	12	194	66.5	16.1666666667
19110	7	15	451	9	99	49.3333333333	11.0
19111	7	14	591	3	150	196.333333333	50.0
19112	7	11	1866	18	420	102.777777778	23.3333333333
19113	7	21	1429	20	308	70.55	15.4
19114	7	20	798	15	207	52.3333333333	13.8
19116	7	17	1191	12	261	98.4166666667	21.75
19117	7	16	912	13	231	69.3076923077	17.7692307692
19118	7	20	696	16	172	42.625	10.75
19119	7	14	438	7	107	61.7142857143	15.2857142857
19120	7	16	467	5	103	92.8	20.6
19122	7	5	227	5	59	44.6	11.8
19123	7	23	2182	31	524	69.4193548387	16.9032258065
19124	7	17	697	9	144	76.5555555556	16.0
19125	7	17	434	8	107	53.5	13.375
19126	7	16	544	9	129	59.7777777778	14.3333333333
19127	7	12	354	4	81	88.0	20.25
19129	7	8	467	8	105	57.625	13.125
19130	7	13	418	1	99	418.0	99.0
19131	7	8	211	1	46	211.0	46.0
19132	7	13	656	4	138	163.25	34.5
19134	7	11	662	4	150	164.75	37.5
19135	7	9	249	3	55	82.3333333333	18.3333333333
19136	7	19	889	21	225	41.4285714286	10.7142857143
19137	7	22	1077	17	254	62.4705882353	14.9411764706
19138	7	13	862	19	200	44.4736842105	10.5263157895
19139	7	11	1039	11	221	93.6363636364	20.0909090909
19140	7	20	1921	25	435	75.92	17.4
19141	7	18	603	10	142	59.5	14.2
19143	7	12	785	11	176	70.4545454545	16.0
19144	7	15	505	9	127	55.2222222222	14.1111111111
19145	7	24	1176	14	248	83.1428571429	17.7142857143
19146	7	24	1308	23	299	56.0	13.0
19147	7	15	408	8	93	50.125	11.625
19148	7	15	1628	13	407	124.384615385	31.3076923077
19149	7	9	353	3	86	117.333333333	28.6666666667
19150	7	17	1339	27	321	48.6296296296	11.8888888889
19151	7	12	418	5	106	82.8	21.2
19152	7	18	1188	17	295	69.0	17.3529411765
19153	7	14	495	7	119	69.8571428571	17.0
19154	7	16	589	9	135	64.6666666667	15.0
19155	7	12	535	15	147	34.8666666667	9.8
19156	7	8	494	8	109	61.0	13.625
19158	7	18	932	19	216	48.1578947368	11.3684210526
19159	7	16	1734	33	434	51.6060606061	13.1515151515
19160	7	19	747	12	179	61.4166666667	14.9166666667
19161	7	19	1128	9	254	124.444444444	28.2222222222
19162	7	12	428	3	104	142.333333333	34.6666666667
19163	7	14	576	6	136	95.1666666667	22.6666666667
19164	7	17	684	14	163	47.9285714286	11.6428571429
19165	7	14	405	3	84	134.666666667	28.0
19166	7	16	890	12	204	73.3333333333	17.0
19167	7	18	989	13	221	75.2307692308	17.0
19168	7	16	396	6	102	65.3333333333	17.0
19169	7	19	671	8	155	83.125	19.375
19170	7	20	696	15	154	45.6	10.2666666667
19171	7	6	314	8	76	38.5	9.5
19172	7	16	640	8	144	79.125	18.0
19173	7	18	808	17	193	46.5882352941	11.3529411765
19174	7	21	1901	26	450	72.1923076923	17.3076923077
19175	7	17	513	12	127	41.9166666667	10.5833333333
19176	7	17	697	12	178	57.25	14.8333333333
19177	7	11	668	7	145	94.7142857143	20.7142857143
19178	7	11	243	4	65	60.25	16.25
19179	7	21	898	21	226	41.8571428571	10.7619047619
19180	7	14	186	3	43	61.3333333333	14.3333333333
19181	7	14	676	9	145	74.3333333333	16.1111111111
19183	7	12	389	6	92	64.1666666667	15.3333333333
19184	7	9	314	6	73	51.5	12.1666666667
19185	7	16	767	9	178	84.3333333333	19.7777777778
19186	7	21	1338	21	314	62.8095238095	14.9523809524
19187	7	19	555	9	127	60.8888888889	14.1111111111
19188	7	16	1053	18	257	57.6111111111	14.2777777778
19189	7	10	601	15	150	39.2	10.0
19190	7	20	1652	35	423	46.2857142857	12.0857142857
19191	7	14	514	9	122	56.2222222222	13.5555555556
19192	7	23	780	16	193	47.875	12.0625
19193	7	17	836	18	221	45.5555555556	12.2777777778
19194	7	16	776	12	183	63.8333333333	15.25
19195	7	24	1299	20	326	64.05	16.3
19196	7	19	1034	12	249	85.3333333333	20.75
19197	7	24	2094	26	525	79.6153846154	20.1923076923
19198	7	21	1059	15	244	69.7333333333	16.2666666667
19199	7	17	1119	19	253	58.0	13.3157894737
19200	7	19	992	12	225	81.75	18.75
19201	7	24	1247	15	285	82.3333333333	19.0
19202	7	24	1284	24	310	52.625	12.9166666667
19203	7	14	453	10	111	44.5	11.1
19204	7	15	588	12	134	48.1666666667	11.1666666667
19205	7	24	1122	21	259	52.5238095238	12.3333333333
19206	7	16	774	15	180	50.7333333333	12.0
19207	7	22	1168	16	280	72.125	17.5
19208	7	19	703	14	177	49.3571428571	12.6428571429
19209	7	17	1195	20	274	58.8	13.7
19210	7	23	1176	9	273	130.0	30.3333333333
19211	7	19	1517	35	382	42.4857142857	10.9142857143
19212	7	17	1444	27	354	52.5555555556	13.1111111111
19213	7	12	535	11	123	47.8181818182	11.1818181818
19214	7	15	1173	14	256	82.9285714286	18.2857142857
19215	7	22	1993	22	469	89.6363636364	21.3181818182
19216	7	14	647	13	154	48.9230769231	11.8461538462
19217	7	16	928	11	223	83.5454545455	20.2727272727
19219	7	11	190	4	48	47.0	12.0
19220	7	10	530	2	127	265.0	63.5
19221	7	8	229	2	60	114.0	30.0
19222	7	17	1274	19	314	66.1578947368	16.5263157895
19223	7	20	1044	14	251	73.7142857143	17.9285714286
19224	7	13	690	4	160	171.75	40.0
19225	7	10	554	6	136	91.6666666667	22.6666666667
19226	7	14	429	8	105	52.875	13.125
19227	7	23	1211	16	302	74.8125	18.875
19228	7	12	440	6	104	72.6666666667	17.3333333333
19229	7	23	1415	26	366	53.5	14.0769230769
19230	7	13	515	15	141	33.4	9.4
19231	7	11	451	3	110	150.0	36.6666666667
19232	7	17	822	8	204	102.0	25.5
19233	7	18	874	24	236	35.5416666667	9.83333333333
19234	7	17	945	17	240	54.7058823529	14.1176470588
19236	7	16	1174	13	284	89.4615384615	21.8461538462
19237	7	23	866	18	204	47.2777777778	11.3333333333
19238	7	20	990	22	251	44.0909090909	11.4090909091
19239	7	19	1129	22	262	50.3636363636	11.9090909091
19240	7	16	1051	13	249	80.0	19.1538461538
19241	7	16	1340	26	309	50.5769230769	11.8846153846
19242	7	17	895	10	243	88.6	24.3
19243	7	24	1588	24	380	65.25	15.8333333333
19244	7	19	837	25	209	32.56	8.36
19245	7	16	553	6	118	91.5	19.6666666667
19246	7	15	543	3	127	180.666666667	42.3333333333
19247	7	13	597	8	134	73.75	16.75
19248	7	21	1307	17	300	76.0	17.6470588235
19249	7	15	642	7	142	91.0	20.2857142857
19250	7	23	1191	24	292	48.7083333333	12.1666666667
19251	7	11	593	14	158	41.3571428571	11.2857142857
19253	7	16	523	7	132	73.8571428571	18.8571428571
19254	7	10	668	12	157	54.8333333333	13.0833333333
19255	7	15	440	14	132	30.5714285714	9.42857142857
19256	7	16	1290	24	288	52.7916666667	12.0
19257	7	16	640	9	149	70.2222222222	16.5555555556
19258	7	21	919	28	242	31.8928571429	8.64285714286
19259	7	15	673	10	160	66.4	16.0
19260	7	18	743	14	173	52.2142857143	12.3571428571
19261	7	17	1407	19	322	73.1578947368	16.9473684211
19262	7	17	1283	15	300	84.6666666667	20.0
19263	7	19	990	14	241	69.8571428571	17.2142857143
19264	7	11	642	7	159	91.0	22.7142857143
19265	7	19	1294	21	303	60.7142857143	14.4285714286
19266	7	24	1751	23	418	75.2173913043	18.1739130435
19267	7	18	1755	22	411	78.9090909091	18.6818181818
19268	7	17	855	10	194	84.6	19.4
19270	7	22	1140	10	286	113.1	28.6
19271	7	24	1010	13	242	76.8461538462	18.6153846154
19272	7	16	636	10	151	62.8	15.1
19273	7	22	1112	15	257	73.2666666667	17.1333333333
19274	7	18	627	12	157	51.4166666667	13.0833333333
19275	7	23	1700	38	418	43.7368421053	11.0
19276	7	16	699	5	168	139.2	33.6
19277	7	17	534	12	129	43.6666666667	10.75
19278	7	24	2076	43	503	47.511627907	11.6976744186
19280	7	12	321	7	78	45.1428571429	11.1428571429
19281	7	17	764	13	189	57.9230769231	14.5384615385
19282	7	10	577	8	127	71.375	15.875
19283	7	18	726	8	143	89.875	17.875
19285	7	18	677	17	173	38.9411764706	10.1764705882
19286	7	17	905	14	232	63.7142857143	16.5714285714
19287	7	14	436	8	100	53.75	12.5
19289	7	18	883	13	212	67.0769230769	16.3076923077
19290	7	23	937	20	226	45.95	11.3
19291	7	15	508	5	121	100.8	24.2
19292	7	16	890	15	237	58.5333333333	15.8
19293	7	17	733	9	172	80.6666666667	19.1111111111
19294	7	18	862	12	202	71.0	16.8333333333
19295	7	13	810	13	191	61.4615384615	14.6923076923
19296	7	14	927	10	222	91.9	22.2
19297	7	19	811	17	193	46.7647058824	11.3529411765
19298	7	13	1043	2	261	521.0	130.5
19300	7	11	626	10	154	61.7	15.4
19301	7	22	1210	20	267	59.65	13.35
19302	7	11	770	12	157	63.25	13.0833333333
19303	7	14	383	7	83	53.8571428571	11.8571428571
19304	7	10	863	12	195	71.0833333333	16.25
19305	7	17	483	7	106	68.2857142857	15.1428571429
19306	7	16	519	11	128	46.3636363636	11.6363636364
19307	7	19	922	12	216	76.0833333333	18.0
19308	7	17	591	13	133	44.5384615385	10.2307692308
19310	7	10	309	6	70	50.6666666667	11.6666666667
19311	7	23	1594	24	377	65.5	15.7083333333
19312	7	24	2269	36	542	62.25	15.0555555556
19313	7	23	1985	34	534	57.4411764706	15.7058823529
19314	7	18	895	35	270	24.6857142857	7.71428571429
19315	7	12	1102	12	251	91.0	20.9166666667
19316	7	11	484	6	106	80.0	17.6666666667
19317	7	20	572	16	158	35.0625	9.875
19318	7	14	568	8	138	70.25	17.25
19319	7	11	672	3	162	223.333333333	54.0
19320	7	8	253	5	65	50.0	13.0
19321	7	13	654	7	166	92.7142857143	23.7142857143
19322	7	20	789	13	193	59.7692307692	14.8461538462
19323	7	13	287	7	75	40.0	10.7142857143
19324	7	16	703	13	168	53.1538461538	12.9230769231
19326	7	15	593	7	142	84.0	20.2857142857
19327	7	16	545	13	128	41.0769230769	9.84615384615
19328	7	12	259	8	79	31.625	9.875
19329	7	16	447	5	108	88.8	21.6
19330	7	12	281	3	67	93.0	22.3333333333
19331	7	20	1033	19	243	53.4210526316	12.7894736842
19332	7	15	498	6	123	82.1666666667	20.5
19333	7	16	761	8	189	94.375	23.625
19334	7	15	970	18	241	53.0	13.3888888889
19335	7	14	984	12	232	81.1666666667	19.3333333333
19336	7	16	1162	15	264	76.6	17.6
19337	7	6	692	8	180	85.75	22.5
19338	7	14	390	9	103	42.6666666667	11.4444444444
19339	7	15	645	5	176	128.4	35.2
19340	7	15	542	2	123	270.5	61.5
19341	7	12	681	7	150	96.2857142857	21.4285714286
19342	7	24	1789	27	413	65.3703703704	15.2962962963
19343	7	20	991	9	240	109.333333333	26.6666666667
19344	7	20	716	12	161	58.8333333333	13.4166666667
19345	7	16	453	6	108	74.5	18.0
19346	7	20	1466	19	348	76.3157894737	18.3157894737
19348	7	9	678	2	151	338.5	75.5
19349	7	7	179	3	42	59.0	14.0
19350	7	16	429	8	106	52.875	13.25
19351	7	16	994	27	241	35.8888888889	8.92592592593
19352	7	22	953	18	222	52.0555555556	12.3333333333
19353	7	8	175	3	41	58.0	13.6666666667
19354	7	14	674	7	151	95.7142857143	21.5714285714
19355	7	22	1916	26	414	72.7307692308	15.9230769231
19356	7	16	585	4	144	145.5	36.0
19357	7	16	423	8	100	52.125	12.5
19358	7	8	215	2	49	107.0	24.5
19359	7	21	1322	19	295	68.6842105263	15.5263157895
19360	7	18	1518	19	357	79.0	18.7894736842
19361	7	16	788	9	191	86.7777777778	21.2222222222
19362	7	13	355	8	84	43.625	10.5
19363	7	20	1227	25	293	48.12	11.72
19364	7	21	945	10	209	93.7	20.9
19366	7	17	1018	16	236	62.75	14.75
19368	7	16	922	21	232	43.0476190476	11.0476190476
19369	7	15	307	4	74	76.0	18.5
19371	7	7	189	4	39	46.5	9.75
19372	7	16	1048	22	265	46.7272727273	12.0454545455
19373	7	6	288	3	61	95.3333333333	20.3333333333
19374	7	13	306	6	75	50.1666666667	12.5
19375	7	17	545	9	124	59.7777777778	13.7777777778
19376	7	9	226	4	54	56.0	13.5
19377	7	14	273	5	74	54.0	14.8
19378	7	21	1418	22	366	63.9545454545	16.6363636364
19379	7	22	1241	15	302	81.8666666667	20.1333333333
19380	7	16	903	13	224	68.5384615385	17.2307692308
19381	7	22	1363	31	335	43.1612903226	10.8064516129
19382	7	17	676	8	156	83.625	19.5
19383	7	21	1279	3	260	425.666666667	86.6666666667
19384	7	10	304	6	75	50.0	12.5
19385	7	14	530	8	121	65.375	15.125
19386	7	22	1462	24	329	59.9583333333	13.7083333333
19387	7	14	458	10	110	45.0	11.0
19388	7	18	778	10	183	77.0	18.3
19389	7	16	931	7	219	132.142857143	31.2857142857
19390	7	13	354	5	91	70.2	18.2
19391	7	18	698	13	169	52.8461538462	13.0
19392	7	12	741	6	160	122.666666667	26.6666666667
19393	7	8	247	1	59	247.0	59.0
19394	7	16	480	8	120	59.25	15.0
19395	7	24	2611	33	582	78.1515151515	17.6363636364
19396	7	18	952	12	222	78.5	18.5
19397	7	14	582	11	151	52.0	13.7272727273
19398	7	8	322	2	72	160.5	36.0
19400	7	8	369	5	75	73.2	15.0
19401	7	13	413	7	100	58.2857142857	14.2857142857
19402	7	11	770	13	187	58.3846153846	14.3846153846
19403	7	21	1339	12	322	110.75	26.8333333333
19404	7	14	463	7	109	65.2857142857	15.5714285714
19405	7	14	695	4	147	173.0	36.75
19406	7	23	797	16	190	48.875	11.875
19408	7	14	852	12	200	70.1666666667	16.6666666667
19409	7	20	538	5	116	106.8	23.2
19410	7	16	1244	14	294	88.0	21.0
19411	7	13	308	2	75	153.5	37.5
19412	7	20	932	13	204	70.7692307692	15.6923076923
19413	7	22	1553	13	354	118.692307692	27.2307692308
19414	7	21	1499	20	371	74.05	18.55
19415	7	13	620	8	134	76.75	16.75
19416	7	16	697	10	159	68.8	15.9
19417	7	17	570	9	155	62.7777777778	17.2222222222
19419	7	19	1006	11	220	90.8181818182	20.0
19420	7	16	425	6	100	70.0	16.6666666667
19421	7	23	1915	25	454	75.64	18.16
19422	7	20	959	11	236	86.3636363636	21.4545454545
19423	7	22	609	13	138	46.0	10.6153846154
19424	7	6	270	5	57	53.2	11.4
19425	7	13	755	10	166	74.7	16.6
19427	7	22	1825	29	438	61.8620689655	15.1034482759
19428	7	10	309	11	82	27.1818181818	7.45454545455
19429	7	20	929	18	242	50.6666666667	13.4444444444
19430	7	14	287	7	70	40.1428571429	10.0
19431	7	20	909	11	222	81.8181818182	20.1818181818
19432	7	18	477	8	117	58.875	14.625
19433	7	19	1015	13	248	77.2307692308	19.0769230769
19434	7	8	357	7	90	50.1428571429	12.8571428571
19435	7	17	1110	20	299	54.65	14.95
19436	7	6	326	4	71	81.0	17.75
19437	7	16	1074	8	248	133.375	31.0
19438	7	13	525	6	128	86.6666666667	21.3333333333
19439	7	12	719	9	169	79.0	18.7777777778
19440	7	12	300	7	83	42.1428571429	11.8571428571
19441	7	22	2203	44	531	49.2272727273	12.0681818182
19442	7	16	779	9	183	85.8888888889	20.3333333333
19443	7	19	938	20	228	46.0	11.4
19444	7	13	864	27	244	31.0740740741	9.03703703704
19445	7	19	684	6	184	113.0	30.6666666667
19446	7	24	1167	20	263	57.45	13.15
19447	7	18	412	10	118	40.4	11.8
19448	7	15	778	15	203	51.0	13.5333333333
19449	7	12	600	10	130	59.2	13.0
19450	7	4	81	1	20	81.0	20.0
19451	7	22	1012	22	253	45.0909090909	11.5
19454	7	10	310	5	62	61.2	12.4
19455	7	13	375	7	90	52.8571428571	12.8571428571
19456	7	9	770	2	181	384.5	90.5
19457	7	16	910	13	182	69.0769230769	14.0
19458	7	12	564	6	140	93.3333333333	23.3333333333
19459	7	21	1042	19	247	53.9473684211	13.0
19460	7	16	782	15	187	51.2	12.4666666667
19462	7	16	765	14	176	53.7857142857	12.5714285714
19463	7	21	1885	27	448	68.8888888889	16.5925925926
19464	7	16	563	5	133	112.0	26.6
19465	7	7	187	1	42	187.0	42.0
19466	7	15	749	7	191	106.285714286	27.2857142857
19467	7	11	628	5	128	125.0	25.6
19468	7	21	1097	17	274	63.7647058824	16.1176470588
19469	7	13	310	5	72	61.4	14.4
19470	7	15	1097	10	236	108.7	23.6
19471	7	23	940	5	229	187.4	45.8
19472	7	19	109	1	27	109.0	27.0
19473	7	20	1327	20	341	65.4	17.05
19474	7	20	1164	8	299	144.75	37.375
19475	7	18	1019	23	240	43.3913043478	10.4347826087
19476	7	17	723	12	161	59.3333333333	13.4166666667
19477	7	16	728	12	178	59.8333333333	14.8333333333
19478	7	24	1375	31	358	43.3225806452	11.5483870968
19479	7	14	613	15	163	39.8666666667	10.8666666667
19480	7	12	510	3	119	169.333333333	39.6666666667
19481	7	24	1597	21	394	75.3333333333	18.7619047619
19482	7	19	1125	18	249	61.6111111111	13.8333333333
19484	7	17	1126	23	295	48.0434782609	12.8260869565
19485	7	18	674	3	140	224.333333333	46.6666666667
19488	7	19	329	5	140	65.2	28.0
19489	7	12	389	4	93	96.5	23.25
19490	7	13	505	8	131	62.375	16.375
19491	7	8	337	6	79	55.3333333333	13.1666666667
19492	7	7	322	3	69	107.0	23.0
19493	7	6	118	2	27	58.5	13.5
19494	7	14	767	10	195	75.8	19.5
19495	7	13	487	4	111	121.0	27.75
19496	7	16	1293	19	302	67.1578947368	15.8947368421
19497	7	9	133	2	34	66.5	17.0
19498	7	16	933	20	234	45.75	11.7
19499	7	21	1499	29	370	50.7586206897	12.7586206897
19500	7	9	680	4	156	169.25	39.0
19501	7	24	1322	13	300	100.769230769	23.0769230769
19502	7	24	2431	32	568	75.0	17.75
19503	7	16	628	6	151	103.833333333	25.1666666667
19504	7	16	767	13	186	58.0	14.3076923077
19505	7	17	1058	18	259	57.8888888889	14.3888888889
19506	7	20	1197	16	290	74.0625	18.125
19507	7	17	1000	13	219	76.0769230769	16.8461538462
19508	7	12	406	4	97	100.75	24.25
19509	7	11	332	5	79	65.8	15.8
19510	7	14	243	1	56	243.0	56.0
19511	7	11	792	11	185	71.0909090909	16.8181818182
19512	7	22	1434	18	334	78.8333333333	18.5555555556
19513	7	18	894	10	217	88.6	21.7
19514	7	18	732	16	182	44.875	11.375
19515	7	19	524	10	133	51.6	13.3
19516	7	24	930	16	206	57.125	12.875
19517	7	14	518	12	126	42.3333333333	10.5
19518	7	23	1822	29	437	61.8965517241	15.0689655172
19519	7	19	783	12	192	64.4166666667	16.0
19520	7	18	677	8	163	83.875	20.375
19521	7	13	280	5	63	55.2	12.6
19522	7	22	1649	21	383	77.619047619	18.2380952381
19523	7	19	908	14	211	63.9285714286	15.0714285714
19524	7	19	1463	24	315	59.0	13.125
19525	7	17	591	7	141	83.4285714286	20.1428571429
19526	7	12	369	7	87	51.8571428571	12.4285714286
19527	7	13	410	11	105	36.4545454545	9.54545454545
19528	7	13	473	4	107	117.75	26.75
19529	7	24	2140	28	541	75.5	19.3214285714
19530	7	24	1851	20	443	91.6	22.15
19533	7	14	553	10	135	54.4	13.5
19534	7	18	897	11	214	80.7272727273	19.4545454545
19535	7	16	656	6	153	108.666666667	25.5
19536	7	16	625	6	156	103.5	26.0
19537	7	13	191	3	42	63.3333333333	14.0
19538	7	14	603	5	133	120.0	26.6
19539	7	14	1157	7	253	164.428571429	36.1428571429
19540	7	16	1002	15	250	65.9333333333	16.6666666667
19541	7	13	777	12	184	63.9166666667	15.3333333333
19542	7	15	419	6	104	69.1666666667	17.3333333333
19543	7	16	576	6	139	95.1666666667	23.1666666667
19544	7	9	528	10	136	51.9	13.6
19545	7	15	591	7	157	83.5714285714	22.4285714286
19546	7	16	473	6	111	78.0	18.5
19547	7	18	1362	16	337	84.375	21.0625
19548	7	18	640	13	157	48.3846153846	12.0769230769
19549	7	8	521	2	125	260.0	62.5
19550	7	8	227	6	58	37.0	9.66666666667
19553	7	19	776	14	190	54.5	13.5714285714
19554	7	14	865	12	220	71.0833333333	18.3333333333
19555	7	18	780	14	183	54.8571428571	13.0714285714
19556	7	19	1673	35	420	46.8571428571	12.0
19557	7	24	1539	26	356	58.3461538462	13.6923076923
19558	7	12	319	6	80	52.3333333333	13.3333333333
19559	7	16	1174	10	241	116.6	24.1
19561	7	19	868	14	195	61.1428571429	13.9285714286
19562	7	22	1593	31	421	50.4516129032	13.5806451613
19563	7	15	741	10	184	73.3	18.4
20716	8	34	3421	39	800	86.3333333333	20.5128205128
20717	8	46	3967	31	867	126.935483871	27.9677419355
20718	8	40	4411	40	983	109.275	24.575
20719	8	30	3419	31	769	108.806451613	24.8064516129
20721	8	26	2945	27	706	108.148148148	26.1481481481
20722	8	40	4053	73	1045	54.8356164384	14.3150684932
20723	8	40	4453	83	1079	52.7710843373	13.0
20724	8	34	1447	18	317	79.5	17.6111111111
20725	8	41	4009	49	857	80.8163265306	17.4897959184
20726	8	40	3011	41	671	72.487804878	16.3658536585
20727	8	31	2257	19	497	117.631578947	26.1578947368
20728	8	44	4775	38	991	124.815789474	26.0789473684
20732	8	31	3810	17	847	223.176470588	49.8235294118
20733	8	36	2972	32	636	91.90625	19.875
20734	8	43	4504	55	1021	80.7636363636	18.5636363636
20735	8	20	729	4	135	181.5	33.75
20736	8	45	3839	42	851	90.5476190476	20.2619047619
20737	8	40	2701	39	599	68.358974359	15.358974359
20739	8	30	3636	53	831	67.641509434	15.679245283
20741	8	35	1515	31	331	47.935483871	10.6774193548
20742	8	40	3227	29	719	110.137931034	24.7931034483
20743	8	42	4642	62	1056	74.0	17.0322580645
20745	8	34	2728	8	576	340.625	72.0
20746	8	33	4151	33	976	125.0	29.5757575758
20747	8	38	1863	23	401	80.0869565217	17.4347826087
20748	8	36	3471	41	761	83.5853658537	18.5609756098
20751	8	45	3081	38	689	79.9473684211	18.1315789474
20754	8	31	4172	37	896	111.810810811	24.2162162162
20755	8	30	1253	18	291	68.8888888889	16.1666666667
20756	8	34	3723	19	805	194.947368421	42.3684210526
20757	8	33	3878	28	824	137.535714286	29.4285714286
20758	8	40	4423	63	1023	69.2698412698	16.2380952381
20759	8	47	3895	65	942	58.8923076923	14.4923076923
20760	8	30	4543	55	1031	81.7090909091	18.7454545455
20761	8	40	4459	62	987	70.9677419355	15.9193548387
20762	8	32	2352	23	521	101.260869565	22.652173913
20763	8	40	4352	54	971	79.5925925926	17.9814814815
20764	8	30	1493	7	331	212.571428571	47.2857142857
20765	8	40	4762	48	1067	98.2291666667	22.2291666667
20766	8	45	4721	57	1039	81.8947368421	18.2280701754
20767	8	45	3549	61	833	57.2131147541	13.6557377049
20768	8	45	4650	53	1049	86.7735849057	19.7924528302
20769	8	50	4768	81	1103	58.0740740741	13.6172839506
20770	8	39	2338	25	509	92.52	20.36
20771	8	33	1948	28	438	68.7142857143	15.6428571429
20772	8	33	2987	31	727	95.6129032258	23.4516129032
20773	8	34	2443	44	561	54.5454545455	12.75
20774	8	40	2610	29	603	88.9310344828	20.7931034483
20775	8	33	1677	14	371	119.0	26.5
20776	8	33	3376	31	758	107.967741935	24.4516129032
20777	8	40	2713	44	658	60.8636363636	14.9545454545
20778	8	36	3155	31	697	100.838709677	22.4838709677
20779	8	37	3273	33	730	98.1515151515	22.1212121212
20781	8	40	3897	41	886	94.0731707317	21.6097560976
20783	8	33	3125	44	682	70.0454545455	15.5
20784	8	37	3112	40	677	76.7	16.925
20785	8	42	2598	32	589	80.1875	18.40625
20787	8	40	1989	30	430	64.4333333333	14.3333333333
20790	8	40	3026	34	661	88.0294117647	19.4411764706
20791	8	38	1771	23	370	76.0434782609	16.0869565217
20792	8	31	1490	30	344	48.7666666667	11.4666666667
20793	8	42	4174	57	898	72.2631578947	15.7543859649
20794	8	40	3308	37	701	88.4324324324	18.9459459459
20795	8	35	3139	38	689	81.5789473684	18.1315789474
20796	8	35	4707	71	1088	65.3098591549	15.323943662
20797	8	33	1277	13	277	97.4615384615	21.3076923077
20800	8	33	3350	46	766	71.8695652174	16.652173913
20802	8	30	4147	32	931	128.625	29.09375
20803	8	37	2129	21	460	100.333333333	21.9047619048
20804	8	40	2166	22	472	97.0909090909	21.4545454545
20805	8	40	4431	44	963	99.7045454545	21.8863636364
20806	8	35	3090	35	697	87.2285714286	19.9142857143
20807	8	35	2470	33	591	73.6363636364	17.9090909091
20808	8	31	3032	44	695	67.9090909091	15.7954545455
20809	8	40	4233	57	972	73.2456140351	17.0526315789
20812	8	40	4582	71	1096	63.4507042254	15.4366197183
20813	8	36	2442	25	511	96.72	20.44
20814	8	32	4536	78	997	57.1923076923	12.7820512821
20815	8	31	4123	33	830	123.96969697	25.1515151515
